playerId,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
2550285,Brock Coyle,LB,SEA,LB,SEA,-98.898,17.0739,null,null,982,173,null,null,0.5239,null,null,null,25.343,0.1,null,null
2540317,Cooper Taylor,DB,NYG,DB,NYG,-98.9153,25.8716,null,null,983,205,null,null,0.4804,null,null,null,43.2002,2.1,null,null
2495164,Mark Herzlich,LB,NYG,LB,NYG,-98.9719,17,null,null,984,174,null,null,0.925,null,null,null,17,17,null,null
2555215,Leonte Carroo,WR,MIA,WR,MIA,-99.1483,82.7734,null,287,985,92,null,null,2.8659,169.45,815.55,2,106.2012,55.3661,6.7249,14
2540204,Spencer Ware,RB,KC,RB,KC,-99.1598,77.9282,null,190,986,63,null,null,2.5392,173.84,812.16,2,104.936,56.87,6.0006,15
2506893,Roman Harper,DB,NO,DB,NO,-99.37,25.4169,null,null,987,206,null,null,0.3045,null,null,0,38.3682,7.65,null,null
2537933,Larry Donnell,TE,NYG,TE,NYG,-99.4163,76.1182,null,276,988,34,null,null,4.5046,null,null,0,86.6022,57.9,5.4721,11
2541431,Kemal Ishmael,DB,ATL,DB,ATL,-99.4213,25.3656,null,null,989,207,null,null,0.8423,null,null,null,40.2843,4.9,null,null
2552684,Mark Nzeocha,LB,DAL,LB,DAL,-99.8719,16.1,null,null,990,175,null,null,0.225,null,null,null,16.1,16.1,null,null
2507948,Frank Zombo,LB,KC,LB,KC,-99.9219,16.05,null,null,991,176,null,null,0.55,null,null,null,16.05,16.05,null,null
2539219,Blidi Wreh-Wilson,DB,TEN,DB,TEN,-99.9279,24.859,null,null,992,208,null,null,0.8381,null,null,null,38.3514,6.35,null,null
496814,Albert McClellan,LB,BAL,LB,BAL,-100.2719,15.7,null,null,993,177,null,null,0.6,null,null,null,15.7,15.7,null,null
2540286,Demetrius McCray,DB,JAC,DB,JAC,-100.5993,24.1876,null,null,994,209,null,null,0.3468,null,null,null,36.0241,7.95,null,null
2499275,Andrew Gachkar,LB,DAL,LB,DAL,-100.6719,15.3,null,null,995,178,null,null,0.45,null,null,1,15.3,15.3,null,null
2553519,Kurtis Drummond,DB,HOU,DB,HOU,-100.9326,23.8543,null,null,996,210,null,null,0.3453,null,null,null,32.9694,11.35,null,null
2533340,Kelcie McCray,DB,SEA,DB,SEA,-100.9596,23.8273,null,null,997,211,null,null,0.7159,null,null,null,36.0573,7.05,null,null
2555460,Paul Perkins,RB,NYG,RB,NYG,-101.0703,76.0177,null,179,998,64,null,null,1.8833,164.79,833.21,4,87.6162,13.8889,7.7246,17
2552307,Bryce Hager,LB,LA,LB,LA,-101.0719,14.9,null,null,999,179,null,null,0.1,null,null,null,14.9,14.9,null,null
2508097,Andrew Hawkins,WR,CLE,WR,CLE,-101.1689,80.7528,null,320,1000,93,null,null,3.7509,null,null,0,95.2738,61.066,6.0059,36
2540172,Corey Lemonier,LB,SF,LB,SF,-101.1719,14.8,null,null,1001,180,null,null,0.475,null,null,null,14.8,14.8,null,null
2543594,Jeremiah George,LB,TB,LB,TB,-101.1719,14.8,null,null,1001,180,null,null,1.025,null,null,null,14.8,14.8,null,null
2555530,Vonn Bell,DB,NO,DB,NO,-101.5962,23.1907,null,null,1003,212,null,null,0.4246,null,null,1,26.0269,19.3,null,null
2539269,Duke Williams,DB,BUF,DB,BUF,-101.7547,23.0322,null,null,1004,213,null,null,0.6072,null,null,null,31.4752,11.45,null,null
2541174,Josh McNary,LB,IND,LB,IND,-102.1219,13.85,null,null,1005,182,null,null,0.2,null,null,null,13.85,13.85,null,null
2555160,Antonio Morrison,LB,IND,LB,IND,-102.2719,13.7,null,null,1006,183,null,null,0.4217,null,null,1,13.7,13.7,null,null
2539240,Micah Hyde,DB,GB,DB,GB,-102.2869,22.5,null,null,1007,214,null,null,0.4942,null,null,1,22.5,22.5,null,null
262,Chris Johnson,RB,ARI,RB,ARI,-102.3277,74.7604,null,187,1008,65,null,null,2.3788,164.48,843.52,2,106.5567,55.21,5.2015,24
2533016,Najee Goode,LB,PHI,LB,PHI,-102.3719,13.6,null,null,1009,184,null,null,0.6467,null,null,null,13.6,13.6,null,null
2552573,Jalen Collins,DB,ATL,DB,ATL,-102.4369,22.35,null,null,1010,215,null,null,0.6996,null,null,null,22.35,22.35,null,null
2552425,Rashad Greene,WR,JAC,WR,JAC,-102.8597,79.062,null,330,1011,94,null,null,4.7573,259.88,751.12,0,94.7612,44.1579,4.9775,49
2543699,Kyle Van Noy,LB,DET,LB,DET,-103.0152,12.9567,null,null,1012,185,null,null,0.0528,null,null,0,15.1278,8.5,null,null
2555528,Nick Vigil,LB,CIN,LB,CIN,-103.0219,12.95,null,null,1013,186,null,null,0.0961,null,null,0,12.95,12.95,null,null
2552680,Neiron Ball,LB,OAK,LB,OAK,-103.114,12.8578,null,null,1014,187,null,null,0.1035,null,null,0,13.3001,11.95,null,null
2555166,Joe Schobert,LB,CLE,LB,CLE,-103.1219,12.85,null,null,1015,188,null,null,0.2798,null,null,0,12.85,12.85,null,null
2507430,Kyle Arrington,DB,BAL,DB,BAL,-103.1253,21.6616,null,null,1016,216,null,null,0.2649,null,null,0,27.1372,14.15,null,null
2541192,Chris Banjo,DB,GB,DB,GB,-103.1475,21.6393,null,null,1017,217,null,null,0.4873,null,null,0,34.6071,3.85,null,null
2553687,Zach Vigil,LB,MIA,LB,MIA,-103.3133,12.6586,null,null,1018,189,null,null,0.2927,null,null,0,14.8882,9.6,null,null
2495853,A.J. Hawk,LB,FA,LB,FA,-103.4901,12.4818,null,null,1019,190,null,null,0.3067,null,null,null,21.5805,0,null,null
2552380,Karlos Williams,RB,BUF,RB,BUF,-103.5796,73.5085,null,173,1020,66,null,null,2.5174,161.455,858.545,4,95.4126,46.214,7.7265,11
2543724,Walt Aikens,DB,MIA,DB,MIA,-103.6328,21.1541,null,null,1021,218,null,null,0.0231,null,null,null,30.5971,8.2,null,null
2541162,A.J. Bouye,DB,HOU,DB,HOU,-103.6369,21.15,null,null,1022,219,null,null,0.1941,null,null,null,21.15,21.15,null,null
2552484,P.J. Williams,DB,NO,DB,NO,-103.6751,21.1118,null,null,1023,220,null,null,0.5118,null,null,null,34.096,3.3,null,null
2553449,Reshard Cliett,LB,HOU,LB,HOU,-103.7219,12.25,null,null,1024,191,null,null,0.1756,null,null,null,12.25,12.25,null,null
2552320,Ramik Wilson,LB,KC,LB,KC,-103.8717,12.1002,null,null,1025,192,null,null,0.1509,null,null,1,12.3682,11.55,null,null
2541316,Ryan Griffin,TE,HOU,TE,HOU,-103.907,71.6275,null,304,1026,35,null,null,0.5807,null,null,0,82.5041,53.9566,5.5473,21
2536032,Emmanuel Lamur,LB,MIN,LB,MIN,-103.9233,12.0486,null,null,1027,193,null,null,0.2986,null,null,null,14.3437,8.9,null,null
2507218,Brent Celek,TE,PHI,TE,PHI,-103.9347,71.5998,null,310,1028,36,null,null,1.4237,null,null,0,89.6394,61.1252,6.5417,12
2550257,Daniel Sorensen,DB,KC,DB,KC,-103.9869,20.8,null,null,1029,221,null,null,1,null,null,null,20.8,20.8,null,null
2532880,James-Michael Johnson,LB,MIA,LB,MIA,-104.1219,11.85,null,null,1030,194,null,null,0.2227,null,null,null,11.85,11.85,null,null
2539280,John Simon,LB,HOU,LB,HOU,-104.3219,11.65,null,null,1031,195,null,null,0.0977,null,null,null,11.65,11.65,null,null
2555310,Jaylon Smith,LB,DAL,LB,DAL,-104.3672,11.6047,null,null,1032,196,null,null,0.1297,null,null,2,20.064,0,null,null
2550145,Maurice Alexander,DB,LA,DB,LA,-104.3869,20.4,null,null,1033,222,null,null,1.386,null,null,0,20.4,20.4,null,null
2541741,LaRoy Reynolds,LB,ATL,LB,ATL,-104.4719,11.5,null,null,1034,197,null,null,0.125,null,null,null,11.5,11.5,null,null
2507838,Dane Fletcher,LB,NE,LB,NE,-104.5219,11.45,null,null,1035,198,null,null,0.25,null,null,null,11.45,11.45,null,null
2532974,Kyle Wilber,LB,DAL,LB,DAL,-104.6719,11.3,null,null,1036,199,null,null,0.2866,null,null,null,11.3,11.3,null,null
496915,Kavell Conner,LB,BAL,LB,BAL,-104.8719,11.1,null,null,1037,200,null,null,0.4116,null,null,null,11.1,11.1,null,null
2555364,Tyler Higbee,TE,LA,TE,LA,-105.0408,70.4938,null,264,1038,37,null,null,0.8032,210.97,827.03,1,94.6275,17.5307,10.816,1
496903,Donald Butler,LB,ARI,LB,ARI,-105.0451,10.9268,null,null,1039,201,null,null,0.5268,null,null,0,15.9762,4,null,null
2552313,Hayes Pullard,LB,JAC,LB,JAC,-105.5219,10.45,null,null,1040,202,null,null,0.125,null,null,null,10.45,10.45,null,null
2543712,Terrence Brooks,DB,BAL,DB,BAL,-105.5869,19.2,null,null,1041,223,null,null,0.911,null,null,0,19.2,19.2,null,null
2553657,Neville Hewitt,LB,MIA,LB,MIA,-105.6219,10.35,null,null,1042,203,null,null,0.075,null,null,null,10.35,10.35,null,null
2553442,D.J. Alexander,LB,KC,LB,KC,-105.6719,10.3,null,null,1043,204,null,null,0.075,null,null,1,10.3,10.3,null,null
2534820,Garrett Celek,TE,SF,TE,SF,-105.6761,69.8584,null,335,1044,38,null,null,0.5884,null,null,0,85.089,26.3373,7.4368,8
2555288,Nick Kwiatkoski,LB,CHI,LB,CHI,-105.7219,10.25,null,null,1045,205,null,null,0.1,null,null,0,10.25,10.25,null,null
2552296,Kyle Emanuel,LB,SD,LB,SD,-105.7719,10.2,null,null,1046,206,null,null,0.6,null,null,0,10.2,10.2,null,null
2533437,Ronnie Hillman,RB,DEN,RB,DEN,-105.8333,71.2547,null,217,1047,67,null,null,1.1791,228.96,818.04,1,98.0231,44.25,5.5534,18
2542053,Freddie Bishop,LB,NYJ,LB,NYJ,-105.8719,10.1,null,null,1048,207,null,null,1.0366,null,null,null,10.1,10.1,null,null
2553897,Harold Jones-Quartey,DB,CHI,DB,CHI,-105.959,18.8279,null,null,1049,224,null,null,2.1029,null,null,null,30.0743,3.4,null,null
2540928,Darren Fells,TE,ARI,TE,ARI,-106.0118,69.5228,null,332,1050,39,null,null,2.3672,null,null,0,79.8908,49.2997,5.9966,null
2543551,KaDeem Carey,RB,CHI,RB,CHI,-106.3606,70.7274,null,230,1051,68,null,null,2.2048,256,795,1,90.3774,46.4001,5.737,14
2541199,Luke Willson,TE,SEA,TE,SEA,-106.5172,69.0173,null,null,1052,40,null,null,3.795,null,null,0,93.1224,33.9089,7.2917,9
2495797,James Anderson,LB,NO,LB,NO,-106.8719,9.1,null,null,1053,208,null,null,0.0776,null,null,0,9.1,9.1,null,null
2539245,Arthur Brown,LB,BAL,LB,BAL,-106.9451,9.0268,null,null,1054,209,null,null,0.0428,null,null,0,14.0762,2.1,null,null
2532814,Audie Cole,LB,MIN,LB,MIN,-106.9539,9.018,null,null,1055,210,null,null,0.243,null,null,null,12.1657,4.7,null,null
2555348,Braxton Miller,WR,HOU,WR,HOU,-106.9798,74.9419,null,285,1056,95,null,null,1.4532,195.69,860.31,2,114.6234,28.8205,7.4162,7
2553488,Jonathan Anderson,LB,CHI,LB,CHI,-107.0219,8.95,null,null,1057,211,null,null,0.35,null,null,null,8.95,8.95,null,null
2499257,Colin Jones,DB,CAR,DB,CAR,-107.0369,17.75,null,null,1058,225,null,null,2.325,null,null,null,17.75,17.75,null,null
2540141,Bjoern Werner,LB,JAC,LB,JAC,-107.3719,8.6,null,null,1059,212,null,null,0.225,null,null,null,8.6,8.6,null,null
2555340,Kyler Fackrell,LB,GB,LB,GB,-107.3719,8.6,null,null,1059,212,null,null,0.45,null,null,0,8.6,8.6,null,null
2539217,Andre Ellington,RB,ARI,RB,ARI,-107.6642,69.4238,null,201,1061,69,null,null,1.9188,244.62,816.38,1,82.1135,57.4286,7.6593,38
2495262,Nick Bellore,LB,SF,LB,SF,-107.8219,8.15,null,null,1062,214,null,null,0.05,null,null,null,8.15,8.15,null,null
2533029,Tank Carder,LB,CLE,LB,CLE,-107.8219,8.15,null,null,1062,214,null,null,0.1034,null,null,1,8.15,8.15,null,null
2552494,Eli Harold,LB,SF,LB,SF,-107.9219,8.05,null,null,1064,216,null,null,0.047,null,null,0,8.05,8.05,null,null
2552318,Paul Dawson,LB,CIN,LB,CIN,-107.9287,8.0432,null,null,1065,217,null,null,0.1703,null,null,0,8.9411,6.2,null,null
2508126,Chris Carter,LB,BAL,LB,BAL,-108.0091,7.9628,null,null,1066,218,null,null,0.2963,null,null,null,11.4711,3.15,null,null
2555168,Kentrell Brothers,LB,MIN,LB,MIN,-108.1889,7.7829,null,null,1067,219,null,null,0.3329,null,null,0,8.3592,6.6,null,null
2555317,Tajae Sharpe,WR,TEN,WR,TEN,-108.2541,73.6677,null,225,1068,96,null,null,1.1083,185.52,882.48,1,124.3547,13.6009,9.7699,5
2530765,Jonathan Freeny,LB,NE,LB,NE,-108.4219,7.55,null,null,1069,220,null,null,0.625,null,null,0,7.55,7.55,null,null
2495341,Cecil Shorts,WR,HOU,WR,HOU,-108.6118,73.3099,null,326,1070,97,null,null,2.0525,null,null,0,98.4166,33.0049,8.036,16
2543727,Lamin Barrow,LB,CHI,LB,CHI,-108.6219,7.35,null,null,1071,221,null,null,0.975,null,null,null,7.35,7.35,null,null
2541243,Duron Harmon,DB,NE,DB,NE,-109.0869,15.7,null,null,1072,226,null,null,0.5776,null,null,null,15.7,15.7,null,null
2507428,Mike Tolbert,RB,CAR,RB,CAR,-109.4667,67.6213,null,289,1073,70,null,null,2.2612,null,null,0,71.2899,62.07,3.9621,null
2553441,David Mayo,LB,CAR,LB,CAR,-109.4719,6.5,null,null,1074,222,null,null,0.25,null,null,null,6.5,6.5,null,null
2550279,Dion Bailey,DB,NYJ,DB,NYJ,-109.6369,15.15,null,null,1075,227,null,null,0.1026,null,null,null,15.15,15.15,null,null
2543582,Keith Reaser,DB,SF,DB,SF,-109.692,15.0948,null,null,1076,228,null,null,0.2948,null,null,null,23.2919,3.85,null,null
2550268,Charcandrick West,RB,KC,RB,KC,-109.6992,67.3888,null,200,1077,71,null,null,5.5263,154.705,922.295,2,89.9333,47.9063,5.8224,21
2539662,Lerentee McCray,LB,GB,LB,GB,-109.7219,6.25,null,null,1078,224,null,null,0.3031,null,null,null,6.25,6.25,null,null
2553610,John Timu,LB,CHI,LB,CHI,-109.7219,6.25,null,null,1078,223,null,null,0.0281,null,null,1,6.25,6.25,null,null
2543738,Kareem Martin,LB,ARI,LB,ARI,-109.7781,6.1937,null,null,1080,225,null,null,0.5187,null,null,null,8.1938,3.45,null,null
2541837,Demontre Hurst,DB,CHI,DB,CHI,-109.7869,15,null,null,1081,229,null,null,0.4246,null,null,null,15,15,null,null
2555419,Pharoh Cooper,WR,LA,WR,LA,-110.1129,71.8088,null,226,1082,98,null,null,5.012,198.68,883.32,1,89.9571,27.6782,8.5525,9
2499276,Jimmy Wilson,DB,FA,DB,FA,-110.1869,14.6,null,null,1083,230,null,null,0.0746,null,null,null,14.6,14.6,null,null
2540199,Tharold Simon,DB,SEA,DB,SEA,-110.2361,14.5508,null,null,1084,231,null,null,0.3508,null,null,2,25.1578,0,null,null
2555341,Hunter Henry,TE,SD,TE,SD,-110.2408,65.2937,null,282,1085,41,null,null,2.5143,177.55,907.45,3,77.1573,41.42,6.1804,null
2541493,Joplo Bartu,LB,JAC,LB,JAC,-110.2719,5.7,null,null,1086,226,null,null,0.175,null,null,null,5.7,5.7,null,null
2532868,Duke Ihenacho,DB,WAS,DB,WAS,-110.2869,14.5,null,null,1087,232,null,null,0.7438,null,null,0,14.5,14.5,null,null
2507683,Marcus Benard,LB,ARI,LB,ARI,-110.3219,5.65,null,null,1088,227,null,null,0.4,null,null,null,5.65,5.65,null,null
2539995,Mychal Rivera,TE,OAK,TE,OAK,-110.3837,65.1508,null,291,1089,42,null,null,4.8678,null,null,1,78.0445,47.4556,5.9066,null
2539321,Sean Porter,LB,JAC,LB,JAC,-110.5719,5.4,null,null,1090,228,null,null,0.475,null,null,null,5.4,5.4,null,null
2533459,Nate Stupar,LB,ATL,LB,ATL,-110.8719,5.1,null,null,1091,229,null,null,0.65,null,null,null,5.1,5.1,null,null
80680,Jerraud Powers,DB,BAL,DB,BAL,-110.8869,13.9,null,null,1092,233,null,null,0.4438,null,null,0,13.9,13.9,null,null
2495441,Blaine Gabbert,QB,SF,QB,SF,-111.0761,179.1003,null,295,1093,30,null,null,13.2114,187.44,905.56,1,233.4206,24.18,7.8998,4
2543473,Justin Gilbert,DB,CLE,DB,CLE,-111.1746,13.6123,null,null,1094,234,null,null,0.3123,null,null,0,21.8585,2.3,null,null
2550546,Philly Brown,WR,CAR,WR,CAR,-111.2159,70.7059,null,null,1095,99,null,null,8.2034,null,null,0,94.0847,25.8191,7.0377,19
2506268,Lorenzo Alexander,LB,BUF,LB,BUF,-111.2219,4.75,null,null,1096,230,null,null,0.625,null,null,null,4.75,4.75,null,null
2540287,Rontez Miles,DB,NYJ,DB,NYJ,-111.4869,13.3,null,null,1097,236,null,null,0.55,null,null,null,13.3,13.3,null,null
2552448,Trae Waynes,DB,MIN,DB,MIN,-111.4869,13.3,null,null,1097,235,null,null,0.25,null,null,0,13.3,13.3,null,null
2552266,Anthony Chickillo,LB,PIT,LB,PIT,-111.8219,4.15,null,null,1099,231,null,null,0.225,null,null,null,4.15,4.15,null,null
2543676,Trevor Reilly,LB,NYJ,LB,NYJ,-111.8719,4.1,null,null,1100,232,null,null,0.4,null,null,null,4.1,4.1,null,null
2543776,Marqueston Huff,DB,TEN,DB,TEN,-111.9869,12.8,null,null,1101,237,null,null,0.25,null,null,null,12.8,12.8,null,null
2550442,Marcus Roberson,DB,LA,DB,LA,-112.0869,12.7,null,null,1102,238,null,null,0.529,null,null,null,12.7,12.7,null,null
2550547,Max Bullough,LB,HOU,LB,HOU,-112.2219,3.75,null,null,1103,233,null,null,0.225,null,null,null,3.75,3.75,null,null
2549896,Marquis Flowers,LB,CIN,LB,CIN,-112.3219,3.65,null,null,1104,234,null,null,0.425,null,null,null,3.65,3.65,null,null
2543643,Nat Berhe,DB,NYG,DB,NYG,-112.3869,12.4,null,null,1105,239,null,null,0.704,null,null,null,12.4,12.4,null,null
2541792,Ray-Ray Armstrong,LB,SF,LB,SF,-112.5719,3.4,null,null,1106,235,null,null,0.375,null,null,null,3.4,3.4,null,null
2543834,Bennett Jackson,DB,NYG,DB,NYG,-112.8449,11.942,null,null,1107,240,null,null,0.617,null,null,null,20.6473,0,null,null
2552441,Edmond Robinson,LB,MIN,LB,MIN,-112.9219,3.05,null,null,1108,236,null,null,0.1,null,null,null,3.05,3.05,null,null
2549919,Brandon Watts,LB,MIN,LB,MIN,-112.9719,3,null,null,1109,237,null,null,0.1107,null,null,null,3,3,null,null
2552317,Mike Hull,LB,MIA,LB,MIA,-113.0719,2.9,null,null,1110,238,null,null,0.0357,null,null,null,2.9,2.9,null,null
2530855,Spencer Paysinger,LB,MIA,LB,MIA,-113.0932,2.8787,null,null,1111,239,null,null,0.1287,null,null,null,4.9771,0,null,null
2541871,Andy Mulumba,LB,KC,LB,KC,-113.1219,2.85,null,null,1112,240,null,null,0.275,null,null,null,2.85,2.85,null,null
2507644,Ramon Humber,LB,NE,LB,NE,-113.3219,2.65,null,null,1113,241,null,null,0.15,null,null,null,2.65,2.65,null,null
2555537,T.J. Green,DB,IND,DB,IND,-113.3369,11.45,null,null,1114,241,null,null,0.5,null,null,0,11.45,11.45,null,null
2541545,Jayson DiManche,LB,CIN,LB,CIN,-113.4719,2.5,null,null,1115,243,null,null,0.225,null,null,null,2.5,2.5,null,null
2549978,Eric Pinkins,LB,SEA,LB,SEA,-113.4719,2.5,null,null,1115,242,null,null,0.1,null,null,null,2.5,2.5,null,null
2550842,Adrian Phillips,DB,SD,DB,SD,-113.5869,11.2,null,null,1117,242,null,null,0.5,null,null,null,11.2,11.2,null,null
2552316,Martrell Spaight,LB,WAS,LB,WAS,-113.6719,2.3,null,null,1118,244,null,null,0.075,null,null,0,2.3,2.3,null,null
2553489,Zaire Anderson,LB,DEN,LB,DEN,-113.7219,2.25,null,null,1119,245,null,null,0.05,null,null,0,2.25,2.25,null,null
497190,Dexter McCluster,RB,TEN,RB,TEN,-113.7566,63.3314,null,268,1120,72,null,null,3.5523,null,null,0,75.3144,24.804,5.1792,null
2552305,Amarlo Herrera,LB,IND,LB,IND,-113.7719,2.2,null,null,1121,246,null,null,0.0184,null,null,null,2.2,2.2,null,null
2553877,Nick Dzubnar,LB,SD,LB,SD,-113.7719,2.2,null,null,1121,247,null,null,0.1184,null,null,null,2.2,2.2,null,null
2539978,Jon Bostic,LB,DET,LB,DET,-113.8086,2.1633,null,null,1123,248,null,null,0.1883,null,null,1,3.1684,0.1,null,null
2553445,Tony Steward,LB,NO,LB,NO,-113.9719,2,null,null,1124,249,null,null,0.2941,null,null,null,2,2,null,null
2539271,Kevin Reddick,LB,BUF,LB,BUF,-114.0219,1.95,null,null,1125,250,null,null,0.5941,null,null,null,1.95,1.95,null,null
2540217,Will Davis,DB,BAL,DB,BAL,-114.0869,10.7,null,null,1126,243,null,null,0.05,null,null,null,10.7,10.7,null,null
2543707,Jaylen Watkins,DB,PHI,DB,PHI,-114.0869,10.7,null,null,1126,243,null,null,0.175,null,null,null,10.7,10.7,null,null
2533332,Ron Brooks,DB,PHI,DB,PHI,-114.1869,10.6,null,null,1128,245,null,null,0.2,null,null,null,10.6,10.6,null,null
2555158,Kevin Byard,DB,TEN,DB,TEN,-114.3369,10.45,null,null,1129,246,null,null,0.2,null,null,1,10.45,10.45,null,null
2550168,Christian Bryant,DB,LA,DB,LA,-114.4369,10.35,null,null,1130,247,null,null,0.325,null,null,null,10.35,10.35,null,null
2553523,Alani Fua,LB,ARI,LB,ARI,-114.51,1.4618,null,null,1131,251,null,null,0.2618,null,null,null,2.5274,0,null,null
2555380,Cyrus Jones,DB,NE,DB,NE,-114.6369,10.15,null,null,1132,248,null,null,0.375,null,null,0,10.15,10.15,null,null
2550309,Shayne Skov,LB,SF,LB,SF,-114.7219,1.25,null,null,1133,252,null,null,0.125,null,null,null,1.25,1.25,null,null
2553670,Jeff Luc,LB,CIN,LB,CIN,-114.8219,1.15,null,null,1134,253,null,null,0.2627,null,null,null,1.15,1.15,null,null
2550299,Jackson Jeffcoat,LB,CLE,LB,CLE,-114.8719,1.1,null,null,1135,254,null,null,0.5877,null,null,null,1.1,1.1,null,null
2555349,Kendall Fuller,DB,WAS,DB,WAS,-114.8869,9.9,null,null,1136,249,null,null,0.325,null,null,0,9.9,9.9,null,null
2541834,Josh Hill,TE,NO,TE,NO,-115.1264,60.4082,null,283,1137,43,null,null,0.3034,null,null,0,86.7484,34.5,5.9907,7
2532939,Trenton Robinson,DB,CAR,DB,CAR,-115.1369,9.65,null,null,1138,250,null,null,0.325,null,null,null,9.65,9.65,null,null
494309,Darrell Stuckey,DB,SD,DB,SD,-115.2869,9.5,null,null,1139,251,null,null,0.575,null,null,null,9.5,9.5,null,null
2540236,Ty Powell,LB,FA,LB,FA,-115.2972,0.6747,null,null,1140,255,null,null,0.4997,null,null,0,1.1665,0,null,null
2540232,Jack Doyle,TE,IND,TE,IND,-115.3767,60.1578,null,null,1141,44,null,null,1.5239,null,null,0,93.0893,28.8763,7.7333,6
497238,Jermaine Gresham,TE,ARI,TE,ARI,-115.4828,60.0517,null,null,1142,45,null,null,3.2057,null,null,1,72.6909,39.73,5.9485,null
496961,Dekoda Watson,LB,DEN,LB,DEN,-115.6219,0.35,null,null,1143,256,null,null,0.35,null,null,null,0.35,0.35,null,null
2540283,Josh Evans,DB,JAC,DB,JAC,-115.6369,9.15,null,null,1144,252,null,null,0.475,null,null,null,9.15,9.15,null,null
4267,Danny Lansanah,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
496953,Brandon Spikes,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2495101,Sam Acho,LB,CHI,LB,CHI,-115.9719,0,null,null,1145,257,null,null,0,null,null,1,0,0,null,null
2495487,Aldon Smith,LB,OAK,LB,OAK,-115.9719,0,null,null,1145,257,null,null,0,null,null,1,0,0,null,null
2495552,Desmond Bishop,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2507200,Zak DeOssie,LB,NYG,LB,NYG,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2507229,Adam Hayward,LB,WAS,LB,WAS,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2507399,David Hawthorne,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2530711,Jamari Lattimore,LB,BUF,LB,BUF,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2532892,Travis Lewis,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2532951,Scott Solomon,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2533055,Terrell Manning,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2533455,Jonathan Massaquoi,LB,KC,LB,KC,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2534567,Korey Toomer,LB,OAK,LB,OAK,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2534875,Dezman Moses,LB,KC,LB,KC,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2539193,Nico Johnson,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2539264,Zaviar Gooden,LB,TEN,LB,TEN,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2539297,Khaseem Greene,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2541777,Terence Garvin,LB,PIT,LB,PIT,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2543538,Henoc Muamba,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2543552,Carl Bradford,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2543568,Khairi Fortt,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2543760,Jordan Zumwalt,LB,PIT,LB,PIT,-115.9719,0,null,null,1145,257,null,null,0,null,null,0,0,0,null,null
2549915,Randell Johnson,LB,BUF,LB,BUF,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2549984,Ben Gardner,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2550628,Chris McCain,LB,MIA,LB,MIA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2552290,Davis Tull,LB,NO,LB,NO,-115.9719,0,null,null,1145,257,null,null,0,null,null,0,0,0,null,null
2552291,Deiontrez Mount,LB,TEN,LB,TEN,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2552292,Hauoli Kikaha,LB,NO,LB,NO,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2553464,Matt Wells,LB,NE,LB,NE,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2553585,Terrance Plummer,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
2553605,A.J. Tarpley,LB,FA,LB,FA,-115.9719,0,null,null,1145,257,null,null,0,null,null,null,0,0,null,null
